Year,Month,Day,Value,data Completeness
2024,6,23,80,C
2024,6,24,80,C
2024,6,25,81,C
2024,6,26,80,C
2024,6,27,80,C
2024,6,28,78,C
2024,6,29,84,C
2024,6,30,81,C
2024,7,1,80,C
2024,7,2,80,C
2024,7,3,78,C
2024,7,4,79,C
2024,7,5,76,C
2024,7,6,78,C
2024,7,7,76,C
2024,7,8,75,C
2024,7,9,75,C
2024,7,10,77,C
2024,7,11,80,C
2024,7,12,84,C
2024,7,13,78,C
2024,7,14,82,C
2024,7,15,85,C
2024,7,16,85,C
2024,7,17,82,C
2024,7,18,86,C
2024,7,19,88,C
2024,7,20,83,C
2024,7,21,83,C
2024,7,22,81,C
2024,7,23,78,C
2024,7,24,81,C
2024,7,25,79,C
2024,7,26,88,C
2024,7,27,90,C
2024,7,28,95,C
2024,7,29,90,C
2024,7,30,89,C
2024,7,31,89,C
2024,8,1,80,C
2024,8,2,81,C
2024,8,3,77,C
2024,8,4,77,C
2024,8,5,77,C
2024,8,6,78,C
2024,8,7,80,C
2024,8,8,78,C
2024,8,9,78,C
2024,8,10,81,C
2024,8,11,83,C
2024,8,12,86,C
2024,8,13,82,C
2024,8,14,83,C
2024,8,15,89,C
2024,8,16,85,C
2024,8,17,93,C
2024,8,18,89,C
2024,8,19,91,C
2024,8,20,92,C
2024,8,21,89,C
2024,8,22,84,C
2024,8,23,83,C
2024,8,24,79,C
2024,8,25,76,C
2024,8,26,76,C
2024,8,27,77,C
2024,8,28,76,C
2024,8,29,78,C
2024,8,30,82,C
2024,8,31,84,C
2024,9,1,81,C
2024,9,2,79,C
2024,9,3,78,C
2024,9,4,74,C
2024,9,5,70,C
2024,9,6,91,C
2024,9,7,89,C
2024,9,8,91,C
2024,9,9,86,C
2024,9,10,77,C
2024,9,11,76,C
2024,9,12,77,C
2024,9,13,73,C
2024,9,14,76,C
2024,9,15,76,C
2024,9,16,78,C
2024,9,17,73,C
2024,9,18,72,C
2024,9,19,75,C
2024,9,20,79,C
2024,9,21,90,C
2024,9,22,85,C
2024,9,23,88,C
2024,9,24,91,C
2024,9,25,83,C
2024,9,26,79,C
2024,9,27,77,C
2024,9,28,82,C
2024,9,29,76,C
2024,9,30,69,C
2024,10,1,55,C
2024,10,2,52,C
2024,10,3,45,C
2024,10,4,46,C
2024,10,5,60,C
2024,10,6,69,C
2024,10,7,64,C
2024,10,8,61,C
2024,10,9,67,C
2024,10,10,67,C
2024,10,11,81,C
2024,10,12,68,C
2024,10,13,75,C
2024,10,14,76,C
2024,10,15,77,C
2024,10,16,76,C
2024,10,17,78,C
2024,10,18,79,C
2024,10,19,75,C
2024,10,20,77,C
2024,10,21,77,C
2024,10,22,63,C
2024,10,23,55,C
2024,10,24,38,C
2024,10,25,43,C
2024,10,26,65,C
2024,10,27,73,C
2024,10,28,66,C
2024,10,29,68,C
2024,10,30,61,C
2024,10,31,49,C
2024,11,1,55,C
2024,11,2,64,C
2024,11,3,74,C
2024,11,4,77,C
2024,11,5,66,C
2024,11,6,62,C
2024,11,7,52,C
2024,11,8,42,C
2024,11,9,65,C
2024,11,10,80,C
2024,11,11,77,C
2024,11,12,75,C
2024,11,13,80,C
2024,11,14,90,C
2024,11,15,96,C
2024,11,16,88,C
2024,11,17,89,C
2024,11,18,71,C
2024,11,19,81,C
2024,11,20,92,C
2024,11,21,83,C
2024,11,22,71,C
2024,11,23,69,C
2024,11,24,73,C
2024,11,25,78,C
2024,11,26,58,C
2024,11,27,38,C
2024,11,28,29,C
2024,11,29,26,#
2024,11,30,50,C
2024,12,1,66,C
2024,12,2,65,C
2024,12,3,73,C
2024,12,4,72,C
2024,12,5,77,C
2024,12,6,70,C
2024,12,7,65,C
2024,12,8,63,C
2024,12,9,69,C
2024,12,10,73,C
2024,12,11,70,C
2024,12,12,63,C
2024,12,13,56,C
2024,12,14,44,C
2024,12,15,33,C
2024,12,16,37,C
2024,12,17,55,C
2024,12,18,38,C
2024,12,19,32,C
2024,12,20,38,C
2024,12,21,34,C
2024,12,22,42,C
2024,12,23,53,C
2024,12,24,51,C
2024,12,25,69,C
2024,12,26,73,C
2024,12,27,76,C
2024,12,28,37,C
2024,12,29,54,C
2024,12,30,64,C
2024,12,31,50,C
2025,1,1,73,C
2025,1,2,69,C
2025,1,3,35,C
2025,1,4,64,C
2025,1,5,58,C
2025,1,6,47,C
2025,1,7,65,C
2025,1,8,65,C
2025,1,9,62,C
2025,1,10,37,C
2025,1,11,34,C
2025,1,12,31,C
2025,1,13,51,C
2025,1,14,56,C
2025,1,15,43,C
2025,1,16,43,C
2025,1,17,48,C
2025,1,18,57,C
2025,1,19,57,C
2025,1,20,57,C
2025,1,21,55,C
2025,1,22,66,C
2025,1,23,81,C
2025,1,24,72,C
2025,1,25,77,C
2025,1,26,72,C
2025,1,27,34,C
2025,1,28,36,C
2025,1,29,52,C
2025,1,30,65,C
2025,1,31,62,C
2025,2,1,87,C
2025,2,2,87,C
2025,2,3,73,C
2025,2,4,59,C
2025,2,5,64,C
2025,2,6,55,C
2025,2,7,61,C
2025,2,8,37,C
2025,2,9,41,C
2025,2,10,62,C
2025,2,11,70,C
2025,2,12,95,C
2025,2,13,77,C
2025,2,14,88,C
2025,2,15,84,C
2025,2,16,81,C
2025,2,17,69,C
2025,2,18,71,C
2025,2,19,75,C
2025,2,20,79,C
2025,2,21,83,C
2025,2,22,80,C
2025,2,23,71,C
2025,2,24,66,C
2025,2,25,69,C
2025,2,26,75,C
2025,2,27,77,C
2025,2,28,76,C
